34,35,0,376.748,0,0,0,0,0,0,376.748,0,0,0,0,0,0,0,1,0,0,0,
34,2655,0,203.163,0,0,0,0,0,0,203.163,0,0,0,0,0,1,0,0,0,0,0,
35,34,0,376.748,0,0,0,0,0,0,376.748,0,0,0,0,0,0,1,0,0,0,0,
35,3226,0,239.666,0,0,0,0,0,0,239.666,0,0,0,0,1,0,0,0,0,0,0,
36,37,0,24.5154,0,0,0,0,0,0,24.5154,0,0,0,0,0,0,0,1,0,0,0,
36,2654,0,158.282,0,0,0,0,0,0,158.282,0,0,0,0,1,0,0,0,0,0,0,
37,33,0,12.2577,0,0,239.377,0,0,0,251.634,0,0,0,0,0,0,0,0,0,1,0,
37,36,0,24.5154,0,0,0,0,0,0,24.5154,0,0,0,0,0,0,0,1,0,0,0,
38,39,0,0,0,114.877,0,0,0,0,114.877,0,0,0,0,0,0,0,1,0,0,0,
38,1170,0,0,0,182.199,0,0,0,0,182.199,0,0,0,1,0,0,0,0,0,0,0,
38,4446,0,120.335,0,57.4387,0,0,0,0,177.773,0,0,0,0,0,0,0,0,0,1,0,
39,23,0,93.9014,0,57.4387,0,0,0,0,151.34,0,0,0,0,0,0,0,0,0,0,1,
39,38,0,0,0,114.877,0,0,0,0,114.877,0,0,0,0,0,0,0,1,0,0,0,
40,3528,0,47.4375,0,0,0,0,0,0,47.4375,0,0,0,0,0,1,0,0,0,0,0,
40,4448,0,72.7355,0,0,0,0,0,0,72.7355,0,0,0,1,0,0,0,0,0,0,0,
41,42,0,59.1857,0,0,0,0,0,0,59.1857,0,0,0,0,0,0,1,0,0,0,0,
41,4343,0,47.1811,0,0,0,0,0,0,47.1811,0,0,0,0,0,0,0,0,0,0,1,
42,41,0,59.1857,0,0,0,0,0,0,59.1857,0,0,0,0,0,0,0,1,0,0,0,
42,4127,0,45.3386,0,0,0,0,0,0,45.3386,0,0,0,0,0,0,0,0,0,0,1,
43,44,0,0,0,0,187.861,0,0,0,187.861,0,0,0,0,0,0,0,0,0,0,1,
44,45,0,0,0,0,189.518,0,0,0,189.518,0,0,0,0,0,0,0,0,0,0,1,
44,3513,0,16.8129,0,0,178.363,0,0,0,195.176,0,0,0,0,0,0,0,0,0,1,0,
45,46,0,0,0,0,71.2096,0,0,0,71.2096,0,0,0,1,0,0,0,0,0,0,0,
45,4128,0,63.2543,0,0,11.1554,0,0,0,74.4098,0,0,0,0,1,0,0,0,0,0,0,
46,47,0,0,0,0,121.452,0,0,0,121.452,0,0,0,0,0,0,0,0,0,0,1,
46,939,0,169.599,0,0,60.0542,0,0,0,229.653,0,0,0,0,0,0,0,0,0,1,0,
46,5383,0,0,0,43.8212,60.0542,0,0,0,103.875,0,0,0,0,0,1,0,0,0,0,0,
47,3168,0,0,0,0,175.206,0,0,0,175.206,0,0,0,0,0,0,0,0,0,0,1,
47,5344,0,0,0,0,83.248,0,0,0,83.248,0,0,0,0,0,0,0,0,0,0,1,
48,49,0,0,0,78.1727,0,0,0,0,78.1727,0,0,0,0,0,0,0,0,0,0,1,
49,3232,0,0,26.1376,49.1219,0,0,0,0,75.2594,0,0,0,0,1,0,0,0,0,0,0,
49,3937,0,0,0,58.393,0,0,0,0,58.393,0,0,0,0,0,0,0,0,0,0,1,
50,351,0,101.082,0,0,0,77.0941,0,0,178.176,0,0,0,0,0,0,0,0,0,1,0,
51,52,0,0,0,0,0,87.3873,0,0,87.3873,0,0,0,0,0,0,0,0,0,0,1,
52,380,0,0,0,0,0,134.359,0,0,134.359,0,0,0,0,0,0,0,0,0,0,1,
52,1247,0,0,0,34.9467,0,76.6436,0,0,111.59,0,0,0,0,1,0,0,0,0,0,0,
53,54,0,154.711,0,0,0,0,0,0,154.711,0,0,0,0,0,0,0,0,0,0,1,
53,3788,0,126.686,0,0,0,53.3915,0,0,180.078,0,0,0,0,0,0,0,0,1,0,0,
54,55,0,85.3781,0,0,0,0,0,0,85.3781,0,0,0,0,1,0,0,0,0,0,0,
54,4329,0,70.8799,0,0,0,0,0,0,70.8799,0,0,0,0,0,0,0,0,0,1,0,
55,3062,0,57.3536,0,71.9118,0,0,0,0,129.265,0,0,0,0,1,0,0,0,0,0,0,
56,4499,0,0,0,190.619,0,0,0,0,190.619,0,0,0,0,0,0,0,0,0,1,0,
56,4502,0,0,0,128.552,0,0,0,0,128.552,0,0,0,1,0,0,0,0,0,0,0,
57,58,0,0,0,0,61.9991,0,0,0,61.9991,0,0,0,0,0,0,0,0,0,0,1,
58,65,0,0,0,70.8461,34.6843,0,0,0,105.53,0,0,0,0,0,0,0,0,0,1,0,
58,4496,0,0,0,75.6636,34.6843,0,0,0,110.348,0,0,0,1,0,0,0,0,0,0,0,
59,60,0,0,0,50.4817,0,0,0,0,50.4817,0,0,0,0,0,0,0,0,0,0,1,
60,61,0,0,0,136.655,0,0,0,0,136.655,0,0,0,1,0,0,0,0,0,0,0,
60,2503,0,33.0098,0,29.5165,0,0,0,0,62.5263,0,0,0,0,0,0,0,0,1,0,0,
61,475,0,0,0,210.152,0,0,0,0,210.152,0,0,0,0,0,0,1,0,0,0,0,
61,1135,0,44.9667,0,107.138,0,0,0,0,152.105,0,0,0,0,0,0,0,0,0,0,1,
61,4984,0,0,0,107.138,88.7672,0,0,0,195.905,0,0,0,0,1,0,0,0,0,0,0,
62,4976,0,45.1257,0,0,0,0,0,0,45.1257,0,0,0,0,0,0,0,0,1,0,0,
62,4991,0,125.826,0,0,0,0,0,0,125.826,0,0,0,0,1,0,0,0,0,0,0,
63,383,0,108.642,0,0,0,40.7734,0,0,149.415,0,0,0,0,1,0,0,0,0,0,0,
64,1923,0,91.7983,0,0,71.4734,0,0,0,163.272,0,0,0,0,0,0,0,0,0,1,0,
64,4840,0,100.571,0,0,0,0,0,0,100.571,0,0,0,0,0,0,0,0,0,0,1,
65,1119,0,0,0,70.8461,101.952,0,0,0,172.798,0,0,0,0,0,0,0,0,0,1,0,
65,4504,0,0,0,70.8461,65.9029,0,0,0,136.749,0,0,0,0,0,1,0,0,0,0,0,
66,67,0,0,0,0,89.3611,0,0,0,89.3611,0,0,0,0,0,0,0,0,0,0,1,
67,220,0,0,0,0,83.69,0,0,0,83.69,0,0,0,0,0,0,0,0,1,0,0,
67,231,0,0,0,0,24.1303,0,0,0,24.1303,0,0,0,0,0,0,0,0,0,0,1,
68,4506,0,0,0,45.3582,112.259,0,0,0,157.617,0,0,0,0,0,0,0,0,1,0,0,
68,4508,0,0,0,0,238.893,0,0,0,238.893,0,0,0,1,0,0,0,0,0,0,0,
69,70,0,45.5055,0,0,0,0,0,0,45.5055,0,0,0,0,0,0,0,0,0,0,1,
70,4983,0,22.7435,0,0,70.1177,0,0,0,92.8611,0,0,0,0,0,0,0,0,1,0,0,
71,72,0,0,0,47.4199,0,0,0,0,47.4199,0,0,0,0,0,0,0,1,0,0,0,
71,2319,0,23.3204,0,23.7099,0,0,0,0,47.0303,0,0,0,0,0,0,0,0,1,0,0,
71,3614,0,0,0,34.7022,0,0,0,0,34.7022,0,0,0,1,0,0,0,0,0,0,0,
72,71,0,0,0,47.4199,0,0,0,0,47.4199,0,0,0,0,0,0,0,1,0,0,0,
72,2318,0,40.5352,0,23.7099,0,0,0,0,64.2451,0,0,0,0,0,0,0,0,0,1,0,
73,74,0,0,0,0,0,154.823,0,0,154.823,0,0,0,0,0,0,1,0,0,0,0,
73,75,0,0,0,0,0,185.202,0,0,185.202,0,0,0,0,0,0,0,0,0,0,1,
73,946,0,46.4027,0,0,0,77.4115,0,0,123.814,0,0,0,0,0,1,0,0,0,0,0,
74,73,0,0,0,0,0,154.823,0,0,154.823,0,0,0,0,0,0,0,1,0,0,0,
74,5950,0,13.5013,0,0,0,77.4115,0,0,90.9128,0,0,0,0,0,0,0,1,0,0,0,
75,76,0,0,0,0,0,215.58,0,0,215.58,0,0,0,0,0,0,0,1,0,0,0,
75,77,0,0,0,0,0,465.807,0,0,465.807,0,0,0,0,0,0,0,0,0,0,1,
75,5773,0,85.0454,0,0,0,107.79,0,0,192.836,0,0,0,0,0,1,0,0,0,0,0,
76,74,0,0,0,0,0,185.202,0,0,185.202,0,0,0,1,0,0,0,0,0,0,0,
76,75,0,0,0,0,0,215.58,0,0,215.58,0,0,0,0,0,0,0,1,0,0,0,
76,946,0,46.4027,0,0,0,107.79,0,0,154.193,0,0,0,0,0,0,0,0,0,1,0,
77,78,0,0,0,0,0,716.035,0,0,716.035,0,0,0,0,0,0,0,1,0,0,0,
77,119,0,0,0,0,0,525.323,0,0,525.323,0,0,0,0,0,0,0,0,0,0,1,
78,76,0,0,0,0,0,465.807,0,0,465.807,0,0,0,1,0,0,0,0,0,0,0,
78,77,0,0,0,0,0,716.035,0,0,716.035,0,0,0,0,0,0,1,0,0,0,0,
78,5773,0,85.0454,0,0,0,358.017,0,0,443.063,0,0,0,0,0,0,0,0,0,1,0,
79,80,0,0,0,0,0,0,0,163.947,163.947,0,0,0,0,0,0,0,0,0,1,0,
79,2277,0,11.0259,0,0,0,0,0,58.6919,69.7178,0,0,0,0,0,1,0,0,0,0,0,
80,2754,0,0,0,0,0,0,0,125.718,125.718,0,0,0,0,0,0,0,0,0,0,1,
81,2736,0,0,0,0,0,0,0,35.3979,35.3979,0,0,0,1,0,0,0,0,0,0,0,
82,83,0,0,0,0,0,0,0,511.414,511.414,0,0,0,0,1,0,0,0,0,0,0,
83,2748,0,0,0,0,0,0,0,49.4708,49.4708,0,0,0,1,0,0,0,0,0,0,0,
84,85,0,0,0,0,0,349.033,0,0,349.033,0,0,0,0,0,0,0,1,0,0,0,
84,810,0,0,0,0,0,180.766,0,0,180.766,0,0,0,1,0,0,0,0,0,0,0,
85,84,0,0,0,0,0,349.033,0,0,349.033,0,0,0,0,0,0,0,1,0,0,0,
85,130,0,0,0,0,0,217.589,0,0,217.589,0,0,0,0,0,0,0,0,0,0,1,
86,87,0,62.5213,0,0,0,0,0,0,62.5213,0,0,0,0,0,0,0,0,0,0,1,
86,532,0,79.7654,0,0,0,0,0,0,79.7654,0,0,0,0,0,0,0,0,0,1,0,
87,88,0,96.7078,0,0,0,0,0,0,96.7078,0,0,0,1,0,0,0,0,0,0,0,
87,535,0,80.7839,0,0,0,0,0,0,80.7839,0,0,0,0,0,1,0,0,0,0,0,
87,4301,0,108.02,0,0,0,0,0,0,108.02,0,0,0,0,0,0,0,0,0,1,0,
88,131,0,49.143,0,0,0,31.5049,0,0,80.6478,0,0,0,0,0,1,0,0,0,0,0,
89,6111,0,0,0,0,0,0,0,249.595,249.595,0,0,0,1,0,0,0,0,0,0,0,
90,91,0,0,0,0,0,71.8964,0,0,71.8964,0,0,0,0,0,0,0,1,0,0,0,
90,3018,0,0,0,0,0,35.9482,0,75.2854,111.234,0,0,0,1,0,0,0,0,0,0,0,
90,4209,0,0,0,0,0,76.9465,0,0,76.9465,0,0,0,1,0,0,0,0,0,0,0,
91,90,0,0,0,0,0,71.8964,0,0,71.8964,0,0,0,0,0,0,1,0,0,0,0,
91,5472,0,0,0,0,0,82.0404,0,0,82.0404,0,0,0,0,0,0,0,0,0,0,1,
92,93,0,504.473,0,0,0,0,0,0,504.473,0,0,0,0,0,0,0,1,0,0,0,
92,4176,0,252.237,0,23.2448,0,0,0,0,275.482,0,0,0,1,0,0,0,0,0,0,0,
92,4177,0,252.237,0,4.41092,0,0,0,0,256.648,0,0,0,0,0,0,0,1,0,0,0,
93,92,0,504.473,0,0,0,0,0,0,504.473,0,0,0,0,0,0,1,0,0,0,0,
93,4180,0,252.237,0,40.5849,0,0,0,0,292.822,0,0,0,0,0,0,1,0,0,0,0,
93,4181,0,252.237,0,15.478,0,0,0,0,267.715,0,0,0,0,1,0,0,0,0,0,0,
94,95,0,0,0,0,0,0,0,56.79,56.79,0,0,0,0,0,0,0,0,0,0,1,
94,4182,0,0,0,15.478,0,0,0,47.9081,63.3861,0,0,0,0,0,0,0,0,1,0,0,
95,5,0,0,0,0,0,0,0,133.737,133.737,0,0,0,0,0,0,0,0,0,0,1,
95,96,0,0,0,0,0,0,0,82.9963,82.9963,0,0,0,1,0,0,0,0,0,0,0,
95,3023,0,0,0,0,0,0,0,83.9447,83.9447,0,0,0,1,0,0,0,0,0,0,0,
96,2719,0,0,0,0,0,0,0,124.178,124.178,0,0,0,0,0,0,0,0,0,0,1,
97,2755,0,0,0,0,0,0,0,133.439,133.439,0,0,0,0,0,0,0,0,0,0,1,
98,4097,0,0,0,0,0,45.1119,0,0,45.1119,0,0,0,0,0,0,0,0,0,0,1,
99,100,0,0,0,0,0,0,216.723,0,216.723,0,0,0,0,1,0,0,0,0,0,0,
99,101,0,0,0,0,0,0,73.1825,137.189,210.371,0,0,0,1,0,0,0,0,0,0,0,
100,4924,0,0,0,0,22.5252,0,143.541,0,166.066,0,0,0,0,0,0,0,0,0,1,0,
100,5409,0,0,0,0,0,3.11835,143.541,0,146.659,0,0,0,0,0,1,0,0,0,0,0,
100,5410,0,0,0,0,0,11.2423,143.541,0,154.783,0,0,0,0,0,0,0,0,0,0,1,
101,894,0,0,0,0,0,0,0,154.834,154.834,0,0,0,0,0,0,0,0,0,0,1,
102,99,0,0,0,0,0,0,225.797,0,225.797,0,0,0,0,0,0,0,0,0,0,1,
103,891,0,0,0,0,0,0,0,132.89,132.89,0,0,0,0,0,0,0,0,0,1,0,
104,105,0,0,0,0,0,175.582,0,0,175.582,0,0,0,0,0,0,0,1,0,0,0,
104,4385,0,0,0,0,0,127.296,0,0,127.296,0,0,0,0,0,0,0,0,0,0,1,
105,104,0,0,0,0,0,175.582,0,0,175.582,0,0,0,0,0,0,0,1,0,0,0,
105,134,0,0,0,0,0,113.317,0,0,113.317,0,0,0,1,0,0,0,0,0,0,0,
106,107,0,0,0,0,0,57.0655,0,0,57.0655,0,0,0,1,0,0,0,0,0,0,0,
107,108,0,0,0,0,0,24.014,0,0,24.014,0,0,0,1,0,0,0,0,0,0,0,
107,4197,0,41.2943,0,0,0,10.2468,0,0,51.5411,0,0,0,0,0,0,0,0,0,1,0,
108,3632,0,51.1241,0,0,0,13.7672,0,0,64.8913,0,0,0,0,0,0,0,0,0,0,1,
108,4421,0,0,0,0,0,23.7615,0,0,23.7615,0,0,0,1,0,0,0,0,0,0,0,
109,2723,0,0,0,0,0,78.0062,0,0,78.0062,0,0,0,1,0,0,0,0,0,0,0,
109,4096,0,0,0,0,0,59.342,0,0,59.342,0,0,0,0,0,0,0,0,0,0,1,
110,2930,0,6.90346,0,0,7.89558,0,0,0,14.799,0,0,0,0,0,0,1,0,0,0,0,
110,3481,0,0,0,0,14.9709,0,0,0,14.9709,0,0,0,0,0,0,0,0,0,0,1,
111,112,0,0,0,0,0,35.3086,0,0,35.3086,0,0,0,0,0,0,0,0,0,0,1,
112,113,0,0,0,0,0,110.397,0,0,110.397,0,0,0,0,0,0,0,0,0,0,1,
112,742,0,46.5194,0,0,0,9.37675,0,0,55.8962,0,0,0,0,0,0,0,0,1,0,0,
113,114,0,0,0,0,0,165.873,0,0,165.873,0,0,0,0,0,0,0,0,0,0,1,
113,762,0,48.3655,0,0,0,101.02,0,0,149.385,0,0,0,0,0,0,0,0,1,0,0,
114,115,0,0,0,0,0,151.764,0,0,151.764,0,0,0,1,0,0,0,0,0,0,0,
114,235,0,0,0,0,19.4745,64.8527,0,0,84.3272,0,0,0,0,0,1,0,0,0,0,0,
115,116,0,0,0,0,0,145.598,0,0,145.598,0,0,0,0,0,0,0,0,0,0,1,
115,718,0,0,0,111.139,0,86.9113,0,0,198.05,0,0,0,0,0,0,0,0,1,0,0,
115,5913,0,0,0,0,82.1669,86.9113,0,0,169.078,0,0,0,0,1,0,0,0,0,0,0,
116,117,0,0,0,0,0,157.375,0,0,157.375,0,0,0,1,0,0,0,0,0,0,0,
116,418,0,101.68,0,0,0,58.6871,0,0,160.367,0,0,0,0,1,0,0,0,0,0,0,
117,3850,0,0,0,0,0,104.719,0,0,104.719,0,0,0,0,0,0,0,0,0,0,1,
118,3413,0,0,0,0,0,20.4331,0,0,20.4331,0,0,0,1,0,0,0,0,0,0,0,
118,4531,0,0,0,0,0,48.8172,0,0,48.8172,0,0,0,0,0,0,0,0,1,0,0,
119,120,0,0,0,0,0,334.611,0,0,334.611,0,0,0,0,0,0,0,1,0,0,0,
119,121,0,0,0,0,0,212.144,0,0,212.144,0,0,0,0,0,0,0,0,0,0,1,
119,5828,0,13.2563,0,0,0,167.306,0,0,180.562,0,0,0,0,1,0,0,0,0,0,0,
120,78,0,0,0,0,0,525.323,0,0,525.323,0,0,0,1,0,0,0,0,0,0,0,
120,119,0,0,0,0,0,334.611,0,0,334.611,0,0,0,0,0,0,1,0,0,0,0,
121,122,0,0,0,0,0,89.6759,0,0,89.6759,0,0,0,0,0,0,1,0,0,0,0,
121,123,0,0,0,0,0,100.372,0,0,100.372,0,0,0,0,0,0,0,0,0,0,1,
121,520,0,0,0,0,14.8474,44.838,0,0,59.6854,0,0,0,0,0,1,0,0,0,0,0,
122,120,0,0,0,0,0,212.144,0,0,212.144,0,0,0,1,0,0,0,0,0,0,0,
122,121,0,0,0,0,0,89.6759,0,0,89.6759,0,0,0,0,0,0,0,1,0,0,0,
122,5828,0,13.2563,0,0,0,44.838,0,0,58.0943,0,0,0,0,0,0,0,0,0,1,0,
123,124,0,0,0,0,0,111.068,0,0,111.068,0,0,0,0,0,0,0,1,0,0,0,
123,125,0,0,0,0,0,69.2875,0,0,69.2875,0,0,0,0,0,0,0,0,0,0,1,
124,122,0,0,0,0,0,100.372,0,0,100.372,0,0,0,1,0,0,0,0,0,0,0,
124,123,0,0,0,0,0,111.068,0,0,111.068,0,0,0,0,0,0,0,1,0,0,0,
124,520,0,0,0,0,14.8474,55.5342,0,0,70.3816,0,0,0,0,0,0,0,0,0,1,0,
125,126,0,0,0,0,0,27.5066,0,0,27.5066,0,0,0,0,0,0,0,1,0,0,0,
125,127,0,0,0,0,0,19.4912,0,0,19.4912,0,0,0,0,0,0,0,0,0,0,1,
126,124,0,0,0,0,0,69.2875,0,0,69.2875,0,0,0,1,0,0,0,0,0,0,0,
126,125,0,0,0,0,0,27.5066,0,0,27.5066,0,0,0,0,0,0,0,1,0,0,0,
127,128,0,0,0,0,0,11.4757,0,0,11.4757,0,0,0,0,0,0,1,0,0,0,0,
127,129,0,0,0,0,0,48.8103,0,0,48.8103,0,0,0,0,0,0,0,0,0,0,1,
127,2215,0,0,0,0,13.5534,5.73786,0,0,19.2912,0,0,0,0,0,1,0,0,0,0,0,
128,126,0,0,0,0,0,19.4912,0,0,19.4912,0,0,0,1,0,0,0,0,0,0,0,
128,127,0,0,0,0,0,11.4757,0,0,11.4757,0,0,0,0,0,0,0,1,0,0,0,
129,84,0,0,0,0,0,217.589,0,0,217.589,0,0,0,1,0,0,0,0,0,0,0,
129,130,0,0,0,0,0,86.1449,0,0,86.1449,0,0,0,0,0,0,0,1,0,0,0,
130,128,0,0,0,0,0,48.8103,0,0,48.8103,0,0,0,1,0,0,0,0,0,0,0,
130,129,0,0,0,0,0,86.1449,0,0,86.1449,0,0,0,0,0,0,0,1,0,0,0,
130,2215,0,0,0,0,13.5534,43.0725,0,0,56.6258,0,0,0,0,0,0,0,0,0,1,0,
131,132,0,0,0,0,0,63.0097,0,0,63.0097,0,0,0,0,0,0,0,1,0,0,0,
131,5302,0,0,0,0,0,39.0204,0,0,39.0204,0,0,0,1,0,0,0,0,0,0,0,
132,131,0,0,0,0,0,63.0097,0,0,63.0097,0,0,0,0,0,0,1,0,0,0,0,
133,104,0,0,0,0,0,113.317,0,0,113.317,0,0,0,0,0,0,0,0,0,0,1,
133,134,0,0,0,0,0,51.0522,0,0,51.0522,0,0,0,0,0,0,0,1,0,0,0,
134,133,0,0,0,0,0,51.0522,0,0,51.0522,0,0,0,0,0,0,0,1,0,0,0,
134,1175,0,31.0943,0,0,0,25.5261,0,0,56.6204,0,0,0,0,0,1,0,0,0,0,0,
134,3058,0,64.162,0,0,0,25.5261,0,0,89.6881,0,0,0,0,0,0,0,0,0,1,0,
134,4298,0,0,0,0,0,65.234,0,0,65.234,0,0,0,1,0,0,0,0,0,0,0,
135,136,0,0,0,0,201.97,0,0,0,201.97,0,0,0,0,0,0,1,0,0,0,0,
135,164,0,0,0,0,145.188,0,0,0,145.188,0,0,0,0,0,0,0,0,0,0,1,
136,137,0,0,0,0,104.819,0,0,0,104.819,0,0,0,0,0,0,0,0,0,0,1,
136,5048,0,135.257,0,0,84.1813,0,0,0,219.439,0,0,0,0,0,0,0,1,0,0,0,
137,138,0,0,0,0,73.662,0,0,0,73.662,0,0,0,0,0,0,0,0,0,0,1,
137,2444,0,33.6352,0,0,20.638,0,0,0,54.2732,0,0,0,0,0,0,0,0,0,1,0,
138,139,0,0,0,0,76.2735,0,0,0,76.2735,0,0,0,0,0,0,0,0,0,0,1,
138,4273,0,0,0,0,53.024,60.5572,0,0,113.581,0,0,0,0,0,0,0,0,0,1,0,
139,3622,0,0,0,0,35.7746,0,0,0,35.7746,0,0,0,0,1,0,0,0,0,0,0,
139,4279,0,0,0,0,23.2495,18.9644,0,0,42.2139,0,0,0,0,0,0,1,0,0,0,0,
140,4955,0,0,0,0,19.6532,0,0,120.071,139.724,0,0,0,0,0,0,0,0,0,0,1,
141,2687,0,0,0,0,0,0,0,118.104,118.104,0,0,0,1,0,0,0,0,0,0,0,
142,141,0,0,0,0,0,0,0,115.366,115.366,0,0,0,0,0,0,0,0,0,0,1,
143,6053,0,0,0,0,0,0,0,529.671,529.671,0,0,0,0,0,0,0,0,0,1,0,
144,143,0,0,0,0,0,0,0,229.562,229.562,0,0,0,1,0,0,0,0,0,0,0,
145,855,0,0,0,0,137.206,0,0,0,137.206,0,0,0,0,0,0,0,0,0,0,1,
145,4957,0,0,0,0,57.1189,0,0,0,57.1189,0,0,0,0,0,0,1,0,0,0,0,
146,145,0,0,0,0,54.1031,0,0,0,54.1031,0,0,0,0,0,0,0,0,0,0,1,
146,147,0,0,0,0,13.423,0,0,154.369,167.792,0,0,0,0,0,0,0,1,0,0,0,
147,148,0,0,0,0,0,0,0,189.277,189.277,0,0,0,0,0,0,0,0,0,0,1,
147,3618,0,0,0,0,0,116.566,0,154.369,270.935,0,0,0,0,0,0,0,0,0,1,0,
148,149,0,0,0,0,0,0,0,63.9196,63.9196,0,0,0,1,0,0,0,0,0,0,0,
149,6053,0,0,0,0,0,0,0,346.911,346.911,0,0,0,0,0,0,0,0,0,1,0,
150,151,0,0,0,0,13.9542,0,0,0,13.9542,0,0,0,0,0,0,0,1,0,0,0,
150,152,0,0,0,0,17.0807,0,0,0,17.0807,0,0,0,0,1,0,0,0,0,0,0,
150,3351,0,13.2179,0,0,6.9771,0,0,0,20.195,0,0,0,0,0,0,0,0,0,0,1,
151,150,0,0,0,0,13.9542,0,0,0,13.9542,0,0,0,0,0,0,0,1,0,0,0,
151,163,0,0,0,0,14.364,0,0,0,14.364,0,0,0,0,0,0,0,0,0,1,0,
152,153,0,0,0,0,20.2073,0,0,0,20.2073,0,0,0,0,0,0,0,1,0,0,0,
